Following order demand cannot be delivered:
Order 58 1331810671 3322 2722 2222 1722 1722 1722 1222 622 122 0 0 0 0 0 0 
Order 59 1331810771 494 1000 500 0 0 0 500 0 0 0 0 0 0 0 0 
Order 60 1331811171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 61 1331811371 1515 1326 381 381 1890 945 0 0 2079 945 945 0 0 0 0 
Order 62 1331811471 4588 5760 4360 3360 3360 1680 0 0 0 0 0 0 0 0 0 
Order 63 1331811571 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 
Order 64 1331811671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 65 1331811771 647 647 647 647 647 647 647 647 647 647 647 647 647 647 647 
Order 66 1331811871 2667 2667 2667 2067 2067 2067 1467 1467 1467 1467 1467 1467 1467 1467 1467 
Order 67 1331812271 4191 4065 2865 2865 2065 1265 1200 0 0 1200 1200 0 0 0 0 
Order 68 1331812571 4165 4165 4165 4165 4165 3805 3805 3805 3805 3805 3805 3805 3805 3805 3805 
Order 69 1331812671 309 69 69 69 69 69 0 0 0 0 0 0 0 0 0 
Order 70 1331813271 -334 0 0 0 0 0 0 500 250 0 250 0 0 0 0 
Order 71 1331813371 2530 2280 2030 1780 1530 1280 1030 780 530 500 250 0 0 0 0 
Order 72 1331814171 1969 1681 1393 1105 1105 817 529 241 0 0 0 0 0 0 0 
Order 73 1331814271 2139 1928 1628 1228 828 428 428 428 428 428 428 428 428 428 428 
Order 74 1331814371 2188 1823 1523 1123 823 423 423 423 423 423 423 423 423 423 423 
Order 75 1331814671 705 705 705 705 705 705 705 705 705 705 705 705 705 705 705 
Order 76 1331814771 721 721 721 721 721 721 721 721 721 721 721 721 721 721 721 
Order 77 1331814871 685 685 685 685 685 685 685 685 685 685 685 685 685 685 685 
Order 78 1331814971 1211 941 941 761 761 401 401 401 401 401 401 401 401 401 401 
Order 79 1331815071 7592 6656 5900 5144 4388 4388 3632 2516 1760 1004 248 0 0 0 0 
Order 80 1331815171 3085 2685 2285 2285 2285 2285 1885 1485 1085 685 685 685 685 685 685 
Order 81 1331815371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 82 1331815571 111 111 111 111 111 111 111 111 111 111 111 111 111 111 111 
Order 83 1331815971 2167 1411 2268 1512 756 0 0 0 1782 1026 0 0 0 0 0 
Order 84 1331816071 991 991 691 691 691 691 291 291 291 291 291 291 291 291 291 
Order 85 1331816371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 86 1331816471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 87 1331816671 785 785 785 785 785 785 785 785 785 785 785 785 785 785 785 
Order 88 1331816771 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 
Order 89 1331816871 418 418 418 418 418 418 418 418 418 418 418 418 418 418 418 
Order 90 1331816971 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 
Order 91 1331817371 463 1160 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 92 1331817471 520 520 520 520 520 520 520 520 520 520 520 520 520 520 520 
Order 93 1331818571 2836 2036 1436 636 0 0 0 0 0 0 0 0 0 0 0 
Order 94 1331818671 2423 2400 1600 800 0 0 0 1600 800 0 0 0 0 0 0 
Order 95 1331818871 1080 984 984 984 984 984 984 984 984 984 984 984 984 984 984 
Order 96 1331819271 2474 1674 874 74 74 74 2400 1800 1200 600 0 0 0 0 0 
Order 97 1331820871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 98 1332000171 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 
Order 99 1332000271 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 
Order 100 1332000371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 101 1332000471 51895 50055 48295 46235 45035 42635 40495 38415 36175 34095 32415 31935 30095 30095 30095 
Order 102 1332000571 200 200 200 180 180 180 180 180 180 180 180 180 180 180 180 
Order 103 1332000671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 104 1332000771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 105 1332000871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 106 1332001071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 107 1332001271 133 133 133 133 133 133 131 131 131 131 131 131 131 131 131 
Order 108 1332001371 13758 13598 13438 13388 13388 13388 12548 11908 11268 10628 9988 9348 8628 8628 8628 
Order 109 1332001471 989 789 900 500 500 500 300 300 0 0 0 0 0 0 0 
Order 110 1332001571 5160 5141 4541 3941 3941 3341 3341 3341 3341 2741 2741 2741 2741 2741 2741 
Order 111 1332001671 32047 28787 25452 23462 21047 17642 14532 10747 8217 5257 2147 0 0 0 0 
Order 112 1332001771 27353 21753 17593 12553 10553 10553 5600 0 0 7840 4480 1120 0 0 0 
Order 113 1332001971 964 964 964 964 964 964 964 964 964 964 964 964 964 964 964 
Order 114 1332002071 313 313 313 313 313 313 313 313 313 313 313 313 313 313 313 
Order 115 1332002171 7808 7568 6856 6353 6193 5505 4861 4633 4473 4313 4153 3993 3833 3833 3833 
Order 116 1332002371 7152 6152 5352 4352 4352 4352 3512 2912 2312 1712 1112 512 512 512 512 
Order 117 1332002471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 118 1332002671 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 
Order 119 1332002871 789 789 789 789 789 789 789 789 789 789 789 789 789 789 789 
Order 120 1332003071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 121 1332003171 1367 87 0 1920 0 1440 0 0 0 0 0 0 0 0 0 
Order 122 1332003271 1186 1026 706 706 706 706 706 706 706 706 706 706 706 706 706 
Order 123 1332003871 5160 4660 4160 4160 4160 4160 3660 3160 2660 2160 1660 1660 1660 1660 1660 
Order 124 1332003971 3852 3352 3352 2852 2852 2352 1852 1352 852 352 352 352 352 352 352 
Order 125 1332004071 1211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 126 1332004171 3359 3359 3359 3359 3359 3359 2959 2959 2959 2959 2959 2959 2959 2959 2959 
Order 127 1332004271 2417 2417 2417 2417 2417 2417 2417 2417 2417 2417 2417 2417 2417 2417 2417 
Order 128 1332004871 747 651 651 651 651 651 651 651 651 651 651 651 651 651 651 
Order 129 1332005271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 130 1332005371 4664 3364 2064 1264 1264 3300 2000 1200 0 0 0 0 0 0 0 
Order 131 1332005871 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 
Order 132 1332006171 3078 2278 1478 998 998 998 198 198 0 0 0 0 0 0 0 
Order 133 1332006271 325 300 0 0 0 0 0 400 400 0 0 0 0 0 0 
Order 134 1332006471 11248 10048 9048 7848 7848 6748 5648 4548 3448 2348 2348 2348 2348 2348 2348 
Order 135 1332006671 7129 4984 4984 3239 1494 0 2134 0 0 0 0 0 0 0 0 
Order 136 1332006771 4178 4178 3878 3878 3878 3478 3478 3478 3478 3478 3478 3478 3478 3478 3478 
Order 137 1332006871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 138 1332007171 896 896 896 896 896 536 536 536 536 536 536 536 536 536 536 
Order 139 1332007271 1147 907 907 907 547 547 547 547 547 547 547 547 547 547 547 
Order 140 1332007371 2978 2478 1978 1478 978 478 500 0 500 0 0 0 0 0 0 
Order 141 1332007671 4305 4017 3729 3441 3153 3153 2865 2577 2289 2001 1785 1785 1785 1785 1785 
Order 142 1332007771 6120 5544 4944 4944 4144 4144 3344 3344 3344 3344 3344 3344 3344 3344 3344 
Order 143 1332008171 4912 3400 1888 376 3744 2232 0 1512 0 0 0 0 0 0 0 
Order 144 1332008271 1840 1440 1440 1040 1040 640 240 400 0 0 0 0 0 0 0 
Order 145 1332009071 1414 614 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 146 1335502671 7100 7100 7100 7100 6500 6500 6500 5900 5900 5900 5900 5900 5900 5900 5900 
Order 147 1335700171 204 104 104 104 104 104 104 104 104 104 104 104 104 104 104 
Order 148 1335700271 524 424 424 424 424 424 424 424 424 424 424 424 424 424 424 
Order 149 1335700371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 150 1335700471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 151 1335701271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 152 1335702371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 153 1335702571 2652 2152 1352 1352 1352 452 0 0 400 0 0 0 0 0 0 
Order 154 1335702671 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 
Order 155 1335702771 292 292 292 292 292 292 292 292 292 292 292 292 292 292 292 
Order 156 1335702871 4254 3654 3054 2454 2454 2454 1854 1254 1800 1200 600 0 0 0 0 
Order 157 1335703271 710 710 710 710 710 710 710 710 710 710 710 710 710 710 710 
Order 158 1335703371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 159 1335704771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 160 1335705371 4461 3961 3461 2961 2961 2961 2361 1761 1161 561 0 0 0 0 0 
Order 161 1335705971 312 312 312 312 312 312 312 312 312 312 312 312 312 312 312 
Order 162 1335706071 351 351 351 351 351 351 351 351 351 351 351 351 351 351 351 
Order 163 1335706171 3638 3638 3638 3638 3238 3238 3238 2798 2798 2798 2798 2798 2798 2798 2798 
Order 164 1335706271 3648 3648 3648 3648 3248 3248 3248 2808 2808 2808 2808 2808 2808 2808 2808 
Order 165 1335706371 -40 0 0 0 0 0 0 1000 500 0 0 0 0 0 0 
Order 166 1335706771 1615 1315 1015 1015 1015 1015 295 295 295 295 295 295 295 295 295 
Order 167 1335706871 2275 323 1300 800 400 0 200 200 0 200 0 0 0 0 0 
Order 168 1335707671 2836 2596 2356 2116 1876 1636 1396 1060 1104 768 432 336 0 0 0 
Order 169 1335707771 4655 4415 4175 3935 3695 3359 3023 2687 2351 2255 1919 1919 1919 1919 1919 
Order 170 1335708271 402 402 402 402 402 402 402 402 402 402 402 402 402 402 402 
Order 171 1337200171 421 421 421 421 421 421 421 421 421 421 421 421 421 421 421 
Order 172 1337200371 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 
